fecha,titulo,autor,categoria,enlace
2023-02-28,Radican cargos criminales contra hombre por presuntamente agredir y amenazar a su pareja,Redacción ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/radican-cargos-criminales-contra-hombre-por-presuntamente-agredir-y-amenazar-a-su-pareja/article_936a325c-b7cc-11ed-9ad9-3f728edc3004.html
2023-02-28,Radican cargos contra tesorera de club atlético por esquema de fraude,Redacción ,Federal,https://www.elvocero.com/ley-y-orden/federal/radican-cargos-contra-tesorera-de-club-atl-tico-por-esquema-de-fraude/article_ee7547ac-b78d-11ed-bc04-f771945f5664.html
2023-02-28,Se entregan dos coacusados del esquema de narcotráfico imputado al cantante Drizmali,Nahira Montcourt  Pedro Menéndez Sanabria ,Federal,https://www.elvocero.com/ley-y-orden/federal/se-entregan-dos-coacusados-del-esquema-de-narcotr-fico-imputado-al-cantante-drizmali/article_361946da-b77a-11ed-a177-77931e356cb8.html
2023-02-28,Duro revés a la defensa de Wanda Vázquez y sus coacusados,Pedro Menéndez Sanabria ,Federal,https://www.elvocero.com/ley-y-orden/federal/duro-rev-s-a-la-defensa-de-wanda-v-zquez-y-sus-coacusados/article_a036f9a8-b771-11ed-bd37-c347b636b0af.html
2023-02-28,Protestan contra aumento en la luz propuesto para el pago de bonistas,Peter Amador Ayeza Díaz Rolón ,Federal,https://www.elvocero.com/ley-y-orden/federal/protestan-contra-aumento-en-la-luz-propuesto-para-el-pago-de-bonistas/article_4df97814-b76c-11ed-9892-136740f0fa61.html
2023-02-28,FBI arresta a hombre por pornografía infantil,CyberNews,Federal,https://www.elvocero.com/ley-y-orden/federal/fbi-arresta-a-hombre-por-pornograf-a-infantil/article_ff978860-b779-11ed-8676-7fdfac8d1565.html
2023-02-27,"No hay acuerdo: la defensa de Cosculluela fue quien buscó negociar el caso, según Fiscalía",Peter Amador Redacción ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/no-hay-acuerdo-la-defensa-de-cosculluela-fue-quien-busc-negociar-el-caso-seg-n/article_1c0e6c9a-b6a1-11ed-b14c-6f9a73888784.html
2023-02-27,Arrestan a dos hombres por cargos relacionados a explotación de menores,Redacción ,Federal,https://www.elvocero.com/ley-y-orden/federal/arrestan-a-dos-hombres-por-cargos-relacionados-a-explotaci-n-de-menores/article_a5697d60-b6e0-11ed-b13c-87041d454c07.html
2023-02-27,Interceptan una embarcación con 15 indocumentados en Rincón,CyberNews,Federal,https://www.elvocero.com/ley-y-orden/federal/interceptan-una-embarcaci-n-con-15-indocumentados-en-rinc-n/article_31486162-b6db-11ed-96f7-2b4e93d2515f.html
2023-02-27,Solicitan que se incaute material del gran jurado en caso contra Sixto George,Pedro Menéndez Sanabria ,Federal,https://www.elvocero.com/ley-y-orden/federal/solicitan-que-se-incaute-material-del-gran-jurado-en-caso-contra-sixto-george/article_486eca7a-b636-11ed-adde-978f33b3cdae.html
2023-02-27,Rechaza cambiar la fecha del juicio contra Ángel Pérez,Pedro Menéndez Sanabria ,Federal,https://www.elvocero.com/ley-y-orden/federal/rechaza-cambiar-la-fecha-del-juicio-contra-ngel-p-rez/article_d859a966-b63b-11ed-8369-efc634110866.html
2023-02-24,FBI asume investigación sobre robo a banco en Dorado,Nahira Montcourt  CyberNews,Federal,https://www.elvocero.com/ley-y-orden/federal/fbi-asume-investigaci-n-sobre-robo-a-banco-en-dorado/article_c7ee5e78-b47e-11ed-bd50-77e7e0d2d204.html
2023-02-24,Radican cargos en ausencia contra hombre que presuntamente atacó a tiros a dos personas,Redacción ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/radican-cargos-en-ausencia-contra-hombre-que-presuntamente-atac-a-tiros-a-dos-personas/article_35ee2834-b48b-11ed-a99a-4bbd6759ef10.html
2023-02-24,Continúa la vista preliminar contra Cosculluela por caso de violencia doméstica,Peter Amador Redacción ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/contin-a-la-vista-preliminar-contra-cosculluela-por-caso-de-violencia-dom-stica/article_5ccc8100-b1e6-11ed-9936-a77fde6cfddd.html
2023-02-24,Sin esclarecer dos incidentes reportados por Jennifer Fungenzi contra Cosculluela,Josian E. Bruno Gómez Rafelli González  ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/sin-esclarecer-dos-incidentes-reportados-por-jennifer-fungenzi-contra-cosculluela/article_cffe2acc-b491-11ed-b2ea-7795587191b8.html
2023-02-23,Complicado camino a la apelación para empresario Villegas,Pedro Menéndez Sanabria Pedro Menéndez Sanabria ,Federal,https://www.elvocero.com/ley-y-orden/federal/complicado-camino-a-la-apelaci-n-para-empresario-villegas/article_16239de4-b315-11ed-ad9d-5f4073aac4e4.html
2023-02-23,Exrepresentante Néstor Alonso es sentenciado a 63 meses de prisión,Josian E. Bruno Gómez Pedro Menéndez Sanabria ,Federal,https://www.elvocero.com/ley-y-orden/federal/exrepresentante-n-stor-alonso-es-sentenciado-a-63-meses-de-prisi-n/article_c9686640-b389-11ed-83d5-db86b832af25.html
2023-02-23,Acusan por fraude a la presidenta y tesorera de la empresa VIP Healthcare,Nahira Montcourt  Redacción ,Federal,https://www.elvocero.com/ley-y-orden/federal/acusan-por-fraude-a-la-presidenta-y-tesorera-de-la-empresa-vip-healthcare/article_4999795a-b3dd-11ed-bef9-c384a845a244.html
2023-02-22,Justicia presenta cargos contra dueños de dos hogares de envejecientes,Redacción ,Justicia,https://www.elvocero.com/ley-y-orden/justicia/justicia-presenta-cargos-contra-due-os-de-dos-hogares-de-envejecientes/article_029f4d1c-b2f3-11ed-ba02-ff472b917bfe.html
2023-02-22,Se “acabó el chiste” para cantante urbano Drizmali,Nahira Montcourt  Pedro Menéndez Sanabria ,Federal,https://www.elvocero.com/ley-y-orden/federal/se-acab-el-chiste-para-cantante-urbano-drizmali/article_1d8dabe4-b250-11ed-9fa3-7702b6a4d8e4.html
2023-02-22,Encuentro con “El Cano” casi le cuesta cárcel inmediata a empresario,Pedro Menéndez Sanabria ,Federal,https://www.elvocero.com/ley-y-orden/federal/encuentro-con-el-cano-casi-le-cuesta-c-rcel-inmediata-a-empresario/article_a1f71a86-b251-11ed-932e-cf5cf0a7c2e6.html
2023-02-22,Empresario Mario Villegas es sentenciado a 46 meses de cárcel,Pedro Menéndez Sanabria Pedro Menéndez Sanabria ,Federal,https://www.elvocero.com/ley-y-orden/federal/empresario-mario-villegas-es-sentenciado-a-46-meses-de-c-rcel/article_0d92dbae-b2b1-11ed-abdb-47dec8901aba.html
