fecha,titulo,autor,categoria,enlace
2023-02-27,"Tribunal de Humacao descalifica a Jorge Gordon como abogado de Tuntún, presunto líder de una banda criminal",Alex Figueroa Cancel,Tribunales,https://www.elnuevodia.com/noticias/tribunales/notas/tribunal-de-humacao-descalifica-a-jorge-gordon-como-abogado-de-tuntun-presunto-lider-de-una-banda-criminal/
2023-02-27,Incierto el futuro de la presidencia de la CEE,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/incierto-el-futuro-de-la-presidencia-de-la-cee/
2023-02-27,Discuten medidas para crear una política de manejo y disposición de equipo electrónico,Leysa Caro González,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/discuten-medidas-para-crear-una-politica-de-manejo-y-disposicion-de-equipo-electronico/
2023-02-27,"""Estuvo floja"": así opina Pedro Pierluisi sobre la asamblea general del PPD",No autor,Politica,https://www.elnuevodia.com/noticias/politica/videos/estuvo-floja-asi-opina-pedro-pierluisi-sobre-la-asamblea-general-del-ppd-281313/
2023-02-27,“Flojísimo”: así describe Pierluisi lo ocurrido en la asamblea general del Partido Popular Democrático,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/flojisimo-asi-describe-pierluisi-lo-ocurrido-en-la-asamblea-general-del-partido-popular-democratico/
2023-02-27,Puertas abiertas en el PNP para discutir denuncias hechas por la comisionada residente,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/puertas-abiertas-en-el-pnp-para-discutir-denuncias-hechas-por-la-comisionada-residente/
2023-02-27,Zoológico de Mayagüez: Pedro Pierluisi explica por qué cambiaron los planes,No autor,Gobierno,https://www.elnuevodia.com/noticias/gobierno/videos/zoologico-de-mayaguez-pedro-pierluisi-explica-por-que-cambiaron-los-planes-281317/
2023-02-26,La Asamblea General del PPD servirá de termómetro individual y colectivo del estado del partido,Manuel Guillama Capella,Politica,https://www.elnuevodia.com/noticias/politica/notas/la-asamblea-general-del-ppd-servira-de-termometro-individual-y-colectivo-del-estado-del-partido/
2023-02-26,Líderes populares hacen un llamado a la unidad durante la asamblea general del partido en Trujillo Alto ,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/lideres-populares-hacen-un-llamado-a-la-unidad-durante-la-asamblea-general-del-partido-en-trujillo-alto/
2023-02-26,Licencias menstruales: el desafío de desarrollar una política justa y uniforme,Manuel Guillama Capella,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/licencias-menstruales-el-desafio-de-desarrollar-una-politica-justa-y-uniforme/
2023-02-24,Habrá cuatro votaciones en la asamblea general del PPD este domingo,Gloria Ruiz KuilanLaura M. Quintero,Politica,https://www.elnuevodia.com/noticias/politica/notas/habra-menos-votaciones-en-la-asamblea-general-del-ppd-este-domingo/
2023-02-24,Dramáticas imágenes del momento de asalto a banco en Dorado,No autor,Seguridad,https://www.elnuevodia.com/noticias/seguridad/videos/dramaticas-imagenes-del-momento-de-asalto-a-banco-en-dorado-281290/
