fecha,titulo,autor,categoria,enlace
2023-02-28,Guardia Costera encuentra embarcación en la que desaparecieron dos pescadores,NotiCel,La-Calle,https://www.noticel.com/la-calle/20230228/guardia-costera-encuentra-embarcacion-en-la-que-desaparecieron-dos-pescadores/
2023-02-28,"Juanes lanzará el jueves su nuevo sencillo, ""Gris""",EFE,Pop,https://www.noticel.com/pop/20230228/juanes-lanzara-el-jueves-su-nuevo-sencillo-gris/
2023-02-28,Buscan a hombre desaparecido en Cayey,NotiCel,La-Calle,https://www.noticel.com/la-calle/policiacas/20230228/buscan-a-hombre-desaparecido-en-cayey/
2023-02-28,DDEC convoca a nueva Feria de Reclutamiento en San Juan ,Antonio Gómez/ Especial para NotiCel,Economia,https://www.noticel.com/economia/20230228/ddec-convoca-a-nueva-feria-de-reclutamiento-en-san-juan/
2023-02-28,Hallan cuerpo calcinado en Arecibo,NotiCel,La-Calle,https://www.noticel.com/la-calle/policiacas/20230228/hallan-cuerpo-calcinado-en-arecibo/
2023-02-28,Accidente en Corozal deja dos personas muertas,NotiCel,La-Calle,https://www.noticel.com/la-calle/policiacas/20230228/accidente-en-corozal-deja-dos-personas-muertas/
2023-02-28,Dos heridos de bala en Naranjito,NotiCel,La-Calle,https://www.noticel.com/la-calle/policiacas/20230228/dos-heridos-de-bala-en-naranjito/
2023-02-28,Aprueban medida para crear ley que proteja a los periodistas de no revelar sus fuentes,Naysha Zamira Padró,Ahora,https://www.noticel.com/ahora/legislatura/20230228/aprueban-medida-para-crear-ley-que-proteja-a-los-periodistas-de-no-revelar-sus-fuentes/
2023-02-28,Entra en vigor la salida de Rusia de tratado nuclear,EFE,Mundo,https://www.noticel.com/mundo/20230228/entra-en-vigor-la-salida-de-rusia-de-tratado-nuclear/
2023-02-28,Balacera deja dos heridos en Naranjito,NotiCel,Policiacas,https://www.noticel.com/policiacas/la-calle/20230228/balacera-deja-dos-heridos-en-naranjito/
2023-02-28,Alcaldes federados piden a gobierno atención a luminarias y proyectos de mitigación,Leoncio Pineda Dattari,Municipios,https://www.noticel.com/municipios/top-stories/20230228/alcaldes-federados-piden-a-gobierno-atencion-a-luminarias-y-proyectos-de-mitigacion/
2023-02-28,Se quedan cortos acusados de Bancrédito en su intento de hacer como Trump,Oscar J. Serrano,Tribunales,https://www.noticel.com/tribunales/ahora/top-stories/20230228/se-quedan-cortos-acusados-de-bancredito-en-su-intento-de-hacer-como-trump/
