fecha,titulo,autor,categoria,enlace
2023-02-27,Puertas abiertas en el PNP para discutir denuncias hechas por la comisionada residente,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/puertas-abiertas-en-el-pnp-para-discutir-denuncias-hechas-por-la-comisionada-residente/
2023-02-27,Discuten medidas para crear una política de manejo y disposición de equipo electrónico,Leysa Caro González,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/discuten-medidas-para-crear-una-politica-de-manejo-y-disposicion-de-equipo-electronico/
2023-02-27,Incierto el futuro de la presidencia de la CEE,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/incierto-el-futuro-de-la-presidencia-de-la-cee/
2023-02-26,La Asamblea General del PPD servirá de termómetro individual y colectivo del estado del partido,Manuel Guillama Capella,Politica,https://www.elnuevodia.com/noticias/politica/notas/la-asamblea-general-del-ppd-servira-de-termometro-individual-y-colectivo-del-estado-del-partido/
2023-02-26,Líderes populares hacen un llamado a la unidad durante la asamblea general del partido en Trujillo Alto ,Gloria Ruiz Kuilan,Politica,https://www.elnuevodia.com/noticias/politica/notas/lideres-populares-hacen-un-llamado-a-la-unidad-durante-la-asamblea-general-del-partido-en-trujillo-alto/
2023-02-26,Licencias menstruales: el desafío de desarrollar una política justa y uniforme,Manuel Guillama Capella,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/licencias-menstruales-el-desafio-de-desarrollar-una-politica-justa-y-uniforme/
2023-02-24,Habrá cuatro votaciones en la asamblea general del PPD este domingo,Gloria Ruiz KuilanLaura M. Quintero,Politica,https://www.elnuevodia.com/noticias/politica/notas/habra-menos-votaciones-en-la-asamblea-general-del-ppd-este-domingo/
2023-02-24,Dramáticas imágenes del momento de asalto a banco en Dorado,No autor,Seguridad,https://www.elnuevodia.com/noticias/seguridad/videos/dramaticas-imagenes-del-momento-de-asalto-a-banco-en-dorado-281290/
2023-02-23,La exgobernadora Wanda Vázquez no asistirá a la vista de la Comisión cameral de lo Jurídico,Leysa Caro González,Legislatura,https://www.elnuevodia.com/noticias/legislatura/notas/la-exgobernadora-wanda-vazquez-no-asistira-a-la-vista-de-la-comision-cameral-de-lo-juridico/
2023-02-23,¿Podrían arrestar a Wanda Vázquez si no asiste a vista de la Comisión de lo Jurídico?,No autor,Politica,https://www.elnuevodia.com/noticias/politica/videos/podrian-arrestar-a-wanda-vazquez-si-no-asiste-a-vista-de-la-comision-de-lo-juridico-281272/
